00ROPC9999BOVESPA 99992016090520160905                                                                                                                          
01VALE        PNA     N1201701161619000070VALEA63     000000010000000002212000000000019000000000000000200000000000000000000000000019200000000200000021901ACN    
01VALE        PNA     N1201701161660000070VALEA70     000000010000000002912000000000000000000000000061400000000000000100000000000061500000000400000021901ACN    
01VALE        PNA     N1201701161678000070VALEA90     000000010000000002962000000000000000000000000000000000000000000100000000000000100000000100000011901ACN    
01VALE        PNA     N1201701161708000070VALEA72     000000010000000003112000000000000000000000000013000000000000000000000000000013000000000300000011901ACN    
01VALE        PNA     N1201701161457000070VALEA78     000000010000000002137000000000000000000000000000000000000000000900000000000000900000000100000011912ACN    
01VALE        PNA     N1201701161759000070VALEA92     000000010000000000702000000000001700000000000000000000000000000000000000000001700000000100000011921ACN    
01VALE        PNA     N1201701165240000070VALEA87     000000010000000000872000000000080300000000000000000000000000000000000000000080300000000100000011922ACN    
01VALE        PNA     N1201701165037000070VALEA89     000000010000000000892000000000000000000000000000000000000000050600000000000050600000000100000031922ACN    
01VALE        PNA     N1201701165070000070VALEA25     000000010000000000952000000000000000000000000000000000000000006500000000000006500000000100000031922ACN    
01VALE        PNA     N1201701165258000070VALEA9      000000010000000000972000000000053700000000000000000000000000000000000000000053700000000200000021922ACN    
01VALE        PNA     N1201701161767000070VALEA93     000000010000000001012000000000041600000000000000000000000000009500000000000051100000000100000061921ACN    
01VALE        PNA     N1201701165045000070VALEA30     000000010000000001087000000000000000000000000000000000000000059100000000000059100000000200000021922ACN    
01VALE        PNA     N1201701164898000070VALEA14     000000010000000001412000000000000000000000000003700000000000000200000000000003900000000200000021921ACN    
01VALE        PNA     N1201701164901000070VALEA76     000000010000000001637000000000003500000000000003800000000000000400000000000007700000000100000021922ACN    
01VIVT        PN        201701160469000070VIVTA7      000000010000000004775000000000000000000000000000000000000000003700000000000003700000000100000011312ACN    
01VLID        ON      NM201701160140000070VLIDA8      000000010000000003850000000000000000000000000000000000000000014100000000000014100000000100000021252ACN    
01WEGE        ON      NM201701160060000070WEGEA19     000000010000000001877000000000000000000000000000000000000000035000000000000035000000000100000011701ACN    
01WEGE        ON      NM201701160116000070WEGEA74     000000010000000001952000000000000000000000000000000000000000019700000000000019700000000100000031702ACN    
01WEGE        ON      NM201701160205000070WEGEA20     000000010000000001977000000000000000000000000000000000000000001000000000000001000000000100000011701ACN    
01WEGE        ON      NM201701160051000070WEGEA66     000000010000000001602000000000020000000000000000000000000000000200000000000020200000000200000021732ACN    
01ABEV        ON        201702200248000070ABEVB86     000000010000000001601000000000000000000000000100000000000000000000000000000100000000000100000011112ACN    
01ABEV        ON        201702200191000070ABEVB1      000000010000000001701000000000000000000000000041700000000000000000000000000041700000000100000011112ACN    
01ABEV        ON        201702200256000070ABEVB88     000000010000000001851000000000000000000000000100000000000000100000000000000200000000000100000011112ACN    
01ABEV        ON        201702200663000070ABEVB59     000000010000000001901000000000000000000000000041700000000000041700000000000083400000000100000011112ACN    
01ABEV        ON        201702200345000070ABEVB93     000000010000000002001000000000000000000000000000000000000000013000000000000013000000000100000011112ACN    
01ABEV        ON        201702200205000070ABEVB2      000000010000000002101000000000700000000000000000000000000000085700000000000785700000000700000081112ACN    
01ABEV        ON        201702200302000070ABEVB91     000000010000000002151000000000000000000000000000000000000000085000000000000085000000000300000041112ACN    
01ABEV        ON        201702200680000070ABEVB62     000000010000000002201000000000334200000000000000000000000000090400000000000424600000000300000131112ACN    
01ABEV        ON        201702200302000070ABEVB61     000000010000000002126000000000000000000000000024800000000000001500000000000026300000000300000021121ACN    
01ABEV        ON        201702200418000070ABEVB50     000000010000000002076000000000000000000000000000000000000000000700000000000000700000000100000011131ACN    
01ALPA        PN      N1201702200035000070ALPAB3      000000010000000000937000000000000000000000000000000000000000133000000000000133000000000100000012152ACN    
01BBAS        ON      NM201703201082000070BBASC2      000000010000000001724000000000013000000000000000000000000000000000000000000013000000000100000012572ACN    
01BBAS        ON      NM201703200310000070BBASC85     000000010000000002474000000000000000000000000000100000000000000000000000000000100000000100000012582ACN    
01BBDC    /EJ PN      N1201703200884000070BBDCC77     000000010000000001582000000000000000000000000011000000000000000000000000000011000000000100000016432ACN    
01BBDC    /EJ PN      N1201703200892000070BBDCC94     000000010000000001946000000000000000000000000011000000000000011000000000000022000000000100000016432ACN    
01BBDC    /EJ PN      N1201703208010000070BBDCC13     000000010000000002082000000000002970000000001216380000000000116710000000001336060000000300000046432ACN    
01BBDC    /EJ PN      N1201703200221000070BBDCC73     000000010000000001355000000000000000000000000046500000000000000030000000000046530000000100000016442ACN    
01BBDC    /EJ PN      N1201703200019000070BBDCC15     000000010000000001628000000000000000000000000006050000000000000000000000000006050000000100000016442ACN    
01BBDC    /EJ PN      N1201703200043000070BBDCC4      000000010000000001696000000000000000000000000152900000000000000000000000000152900000000300000016441ACN    
01BBDC    /EJ PN      N1201703200272000070BBDCC79     000000010000000001719000000000000110000000000116380000000000000000000000000116490000000200000026442ACN    
01BBDC    /EJ PN      N1201703200213000070BBDCC36     000000010000000001741000000000000000000000000720310000000000000000000000000720310000000600000026441ACN    
01BBDC    /EJ PN      N1201703200116000070BBDCC25     000000010000000001764000000000000000000000000605000000000000000000000000000605000000000300000016442ACN    
01BBDC    /EJ PN      N1201703200523000070BBDCC99     000000010000000001809000000000000000000000000055000000000000000000000000000055000000000100000016442ACN    
01BBDC    /EJ PN      N1201703200361000070BBDCC3      000000010000000001855000000000000000000000000046090000000000005720000000000051810000000400000036442ACN    
01BBDC    /EJ ON      N1201703200132000070BBDCC34     000000010000000001865000000000000000000000001650000000000000000000000000001650000000000200000016442ACN    
01BBDC    /EJ ON      N1201703200191000070BBDCC69     000000010000000001978000000000000000000000001100000000000000000000000000001100000000000200000016441ACN    
01BBDC    /EJ PN      N1201703200027000070BBDCC24     000000010000000001991000000000006050000000000006050000000000000000000000000012100000000100000016442ACN    
01BBDC    /EJ ON      N1201703200302000070BBDCC61     000000010000000002001000000000000000000000001100000000000000000000000000001100000000000200000016442ACN    
01BBDC    /EJ PN      N1201703200051000070BBDCC80     000000010000000002037000000000001760000000000152900000000001138610000000001293270000000200000076442ACN    
01BBDC    /EJ PN      N1201703200337000070BBDCC33     000000010000000002128000000000011000000000000174790000000000154830000000000340620000000200000056442ACN    
01BBDC    /EJ PN      N1201703200124000070BBDCC26     000000010000000002173000000000000000000000001155000000000000308000000000001463000000000300000066442ACN    
01BBDC    /EJ PN      N1201703200370000070BBDCC63     000000010000000002264000000000000000000000000046310000000000046310000000000092620000000100000036442ACN    
01BBDC    /EJ ON      N1201703200140000070BBDCC35     000000010000000002274000000000000000000000002805000000000000495110000000003300110000000200000036442ACN    
01BBDC    /EJ PN      N1201703200230000070BBDCC78     000000010000000002309000000000381320000000000000000000000000657080000000001038400000000200000086442ACN    
01BBDC    /EJ PN      N1201703200175000070BBDCC96     000000010000000002355000000000485940000000000000000000000000314970000000000800910000000200000196442ACN    
01BBDC    /EJ PN      N1201703200159000070BBDCC30     000000010000000002400000000000000000000000000000000000000000011000000000000011000000000100000016442ACN    
01BBDC    /EJ ON      N1201703200205000070BBDCC89     000000010000000002410000000000000000000000001100000000000001100000000000002200000000000100000026442ACN    
01BBDC    /EJ ON      N1201703200310000070BBDCC71     000000010000000002455000000000000000000000000000000000000002200000000000002200000000000100000026442ACN    
01BBDC    /EJ PN      N1201703200396000070BBDCC91     000000010000000002491000000000000000000000000000000000000000085360000000000085360000000200000026442ACN    
01BBDC    /EJ ON      N1201703200167000070BBDCC64     000000010000000002501000000000000000000000000000000000000000550000000000000550000000000100000016442ACN    
01BBDC    /EJ ON      N1201703200183000070BBDCC92     000000010000000002546000000000000000000000000000000000000000550000000000000550000000000200000016442ACN    
01BBDC    /EJ ON      N1201703200078000070BBDCC39     000000010000000002592000000000000000000000000000000000000001100000000000001100000000000100000026442ACN    
01BBDC    /EJ ON      N1201703200345000070BBDCC59     000000010000000002683000000000000000000000000000000000000001240910000000001240910000000200000026442ACN    
01BBDC    /EJ PN      N1201703201589000070BBDCC56     000000010000000002378000000000000000000000000055000000000000019250000000000074250000000200000036451ACN    
01BBDC    /EJ PN      N1201703200116000070BBDCC10     000000010000000002446000000000000000000000000000000000000000016940000000000016940000000100000016452ACN    
01BBDC    /EJ PN      N1201703201597000070BBDCC81     000000010000000002809000000000011440000000000055000000000000079640000000000146080000000300000036452ACN    
01BBDC    /EJ PN      N1201703201341000070BBDCC1      000000010000000002855000000000000000000000000101800000000000000060000000000101860000000100000026452ACN    
01BBDC    /EJ ON      N1201703200574000070BBDCC95     000000010000000003228000000000000000000000000063900000000000000010000000000063910000000100000026452ACN    
01BBDC    /EJ PN      N1201703200264000070BBDCC74     000000010000000003128000000000000000000000000036300000000000000000000000000036300000000100000016462ACN    
01BBDC    /EJ ON      N1201703208087000070BBDCC70     000000010000000003683000000000000000000000000110010000000000000000000000000110010000000200000026462ACN    
01BBSE        ON      NM201703202410000070BBSEC92     000000010000000002759000000000012000000000000000000000000000000000000000000012000000000100000011052ACN    
01BBSE        ON      NM201703200043000070BBSEC93     000000010000000002359000000000000000000000000012300000000000000000000000000012300000000100000011062ACN    
01BBSE        ON      NM201703200086000070BBSEC97     000000010000000002434000000000000000000000000011000000000000002400000000000013400000000200000011061ACN    
01BBSE        ON      NM201703200051000070BBSEC94     000000010000000002909000000000012300000000000012300000000000000000000000000024600000000100000011062ACN    
01BBSE        ON      NM201703200094000070BBSEC98     000000010000000003009000000000000000000000000013400000000000013400000000000026800000000100000021062ACN    
01BBSE        ON      NM201703200078000070BBSEC52     000000010000000003159000000000000000000000000000000000000000007000000000000007000000000100000011062ACN    
01BBSE        ON      NM201703200205000070BBSEC14     000000010000000003359000000000005500000000000000000000000000014500000000000020000000000100000011062ACN    
01BBSE        ON      NM201703203034000070BBSEC35     000000010000000003434000000000000000000000000000000000000000009000000000000009000000000100000011061ACN    
01BBSE        ON      NM201703200051000070BBSEC15     000000010000000003534000000000010000000000000000000000000000000000000000000010000000000100000011071ACN    
01BBSE        ON      NM201703200060000070BBSEC85     000000010000000003559000000000000000000000000000000000000000013300000000000013300000000100000011072ACN    
01BRFS        ON      NM201703200965000070BRFSC93     000000010000000005083000000000000000000000000005800000000000000000000000000005800000000100000011152ACN    
01BRFS        ON      NM201703201015000070BRFSC4      000000010000000005183000000000000000000000000000000000000000010600000000000010600000000200000011152ACN    
01BRFS        ON      NM201703200973000070BRFSC94     000000010000000005883000000000005800000000000005800000000000000000000000000011600000000100000011152ACN    
01BRFS        ON      NM201703201023000070BRFSC30     000000010000000005983000000000010600000000000010600000000000000000000000000021200000000100000021152ACN    
01BRFS        ON      NM201703200841000070BRFSC46     000000010000000006583000000000000000000000000000100000000000000000000000000000100000000100000011152ACN    
01BRML        ON      NM201703203093000070BRMLC87     000000010000000001346000000000000000000000000000000000000000471900000000000471900000000100000011081ACN    
01BRML        ON      NM201703203131000070BRMLC78     000000010000000001442000000000000000000000000000000000000000237900000000000237900000000100000011082ACN    
01BVMF        ON      NM201703200612000070BVMFC1      000000010000000000982000000000000000000000000064100000000000015900000000000080000000000300000011361ACN    
01BVMF        ON      NM201703200620000070BVMFC31     000000010000000001157000000000140000000000000019900000000000000100000000000160000000000100000031362ACN    
01BVMF        ON      NM201703200906000070BVMFC24     000000010000000001382000000000090000000000000000000000000000004200000000000094200000000200000031361ACN    
01BVMF        ON      NM201703201058000070BVMFC27     000000010000000001757000000000000400000000000000000000000000000000000000000000400000000100000011362ACN    
01BVMF        ON      NM201703202143000070BVMFC22     000000010000000002182000000000000000000000000000000000000000127800000000000127800000001000000041361ACN    
01CCRO        ON      NM201703200868000070CCROC66     000000010000000001622000000000000000000000000000000000000000011200000000000011200000000100000011281ACN    
01CIEL        ON      NM201703202330000070CIELC70     000000010000000002539000000000000000000000000020280000000000000000000000000020280000000100000011182ACN    
01CIEL        ON      NM201703202348000070CIELC86     000000010000000002998000000000000000000000000020280000000000020280000000000040560000000100000011182ACN    
01CSAN        ON      NM201703200086000070CSANC75     000000010000000002504000000000000000000000000004200000000000000000000000000004200000000100000011142ACN    
01CSAN        ON      NM201703200094000070CSANC81     000000010000000003054000000000000000000000000004200000000000004200000000000008400000000100000011142ACN    
01EGIE        ON      NM201703200035000070EGIEC96     000000010000000004494000000000000000000000000000000000000000030100000000000030100000000100000021002ACN    
01FLRY        ON      NM201703200019000070FLRYC74     000000010000000002491000000000000000000000000000000000000000330100000000000330100000000100000021152ACN    
01GGBR        PN      N1201703201694000070GGBRC93     000000010000000000427000000000000400000000000000000000000000082000000000000082400000000200000041601ACN    
01GGBR        PN      N1201703201996000070GGBRC19     000000010000000000487000000000000000000000000000000000000000000100000000000000100000000100000011601ACN    
01GGBR        PN      N1201703201716000070GGBRC61     000000010000000000607000000000000000000000000000000000000000150000000000000150000000000100000011602ACN    
01GGBR        PN      N1201703202003000070GGBRC24     000000010000000000637000000000000000000000000000000000000000030000000000000030000000000100000011601ACN    
01GGBR        PN      N1201703202038000070GGBRC2      000000010000000000657000000000000000000000000000000000000000029900000000000029900000000100000051601ACN    
01GGBR        PN      N1201703202348000070GGBRC71     000000010000000000707000000000000000000000000000000000000000120000000000000120000000000100000011602ACN    
01ITSA    /ED PN      N1201703200310000070ITSAC75     000000010000000001093000000000121000000000000000000000000000000000000000000121000000000100000013602ACN    
01ITSA    /ED PN      N1201703200213000070ITSAC26     000000010000000000895000000001299100000000002420000000000000000000000000003719100000000200000023632ACN    
01ITSA    /ED PN      N1201703200744000070ITSAC27     000000010000000000587000000000009020000000000025190000000000000000000000000034210000000300000043661ACN    
01ITSA    /ED PN      N1201703200752000070ITSAC30     000000010000000000706000000000026180000000000025080000000000000000000000000051260000000200000033662ACN    
01ITSA    /ED PN      N1201703200060000070ITSAC64     000000010000000000578000000000000000000000000043340000000000000000000000000043340000000100000013672ACN    
01ITSA    /ED PN      N1201703200078000070ITSAC36     000000010000000000687000000000000000000000000043340000000000043340000000000086680000000100000013672ACN    
01ITSA    /ED PN      N1201703200051000070ITSAC35     000000010000000000769000000000000000000000000000000000000000417230000000000417230000000100000013671ACN    
01ITSA    /ED PN      N1201703200060000070ITSAC46     000000010000000000778000000005541360000000001100000000000000012100000000006653460000000100000143682ACN    
01ITSA    /ED PN      N1201703200027000070ITSAC89     000000010000000000806000000000000000000000000000000000000000134750000000000134750000000200000023681ACN    
01ITSA    /ED PN      N1201703200132000070ITSAC90     000000010000000000815000000002761000000000001040930000000000059070000000003861000000000100000103682ACN    
01ITSA    /ED PN      N1201703200272000070ITSAC34     000000010000000000851000000000139700000000000000000000000000000000000000000139700000000100000013682ACN    
01ITSA    /ED PN      N1201703200299000070ITSAC66     000000010000000000869000000000000000000000000000000000000000060500000000000060500000000200000023682ACN    
01ITSA    /ED PN      N1201703200418000070ITSAC40     000000010000000000963000000000000000000000000000000000000000110000000000000110000000000100000013681ACN    
01ITUB    /ED PN      N1201703200078000070ITUBC85     000000010000000003071000000000000000000000000000000000000000523800000000000523800000000100000011901ACN    
01ITUB    /ED PN      N1201703200094000070ITUBC66     000000010000000003162000000000000200000000000000000000000000000000000000000000200000000100000011901ACN    
01ITUB    /ED PN      N1201703200272000070ITUBC52     000000010000000003142000000000000000000000000000000000000000020100000000000020100000000200000052022ACN    
01ITUB    /ED PN      N1201703200132000070ITUBC73     000000010000000003237000000000391500000000000000000000000000297900000000000689400000000100000192022ACN    
01ITUB    /ED PN      N1201703200248000070ITUBC94     000000010000000003337000000000100000000000000000000000000000811600000000000911600000000300000052022ACN    
01ITUB    /ED ON      N1201703200086000070ITUBC90     000000010000000002860000000000000000000000000000000000000000012000000000000012000000000100000012041ACN    
01ITUB    /ED ON      N1201703200051000070ITUBC69     000000010000000002885000000000000000000000000000100000000000000000000000000000100000000100000012042ACN    
01ITUB    /ED ON      N1201703200132000070ITUBC95     000000010000000003135000000000000000000000000000100000000000000000000000000000100000000100000012042ACN    
01ITUB    /ED PN      N1201703200051000070ITUBC53     000000010000000003187000000001704100000000000000000000000000022400000000001726500000000100000212042ACN    
01ITUB    /ED ON      N1201703200094000070ITUBC55     000000010000000003235000000000000000000000000000000000000000562400000000000562400000000100000012042ACN    
01ITUB    /ED PN      N1201703200124000070ITUBC79     000000010000000003287000000000591300000000000050000000000001833700000000002475000000000100000142042ACN    
01ITUB    /ED PN      N1201703200191000070ITUBC34     000000010000000003437000000000000000000000001083700000000001206000000000002289700000000100000012042ACN    
01ITUB    /ED PN      N1201703200990000070ITUBC76     000000010000000003637000000000000000000000000000000000000000000100000000000000100000000100000012042ACN    
01ITUB    /ED PN      N1201703200230000070ITUBC97     000000010000000003687000000000000000000000000135000000000000000300000000000135300000000200000022042ACN    
01ITUB    /ED PN      N1201703200272000070ITUBC44     000000010000000003737000000000476200000000000267500000000000000000000000000743700000000200000042042ACN    
01ITUB    /ED PN      N1201703200574000070ITUBC72     000000010000000003787000000000000200000000000000000000000000000000000000000000200000000100000012042ACN    
01ITUB    /ED PN      N1201703200531000070ITUBC92     000000010000000003862000000000000000000000000000000000000000311000000000000311000000000100000012041ACN    
01ITUB    /ED PN      N1201703200450000070ITUBC62     000000010000000004037000000000000500000000000000000000000000029900000000000030400000000300000072041ACN    
01ITUB    /ED PN      N1201703200183000070ITUBC1      000000010000000001037000000000000000000000000000000000000003025000000000003025000000000100000012082ACN    
01KROT        ON      NM201703201627000070KROTC71     000000010000000001148000000000000000000000000000000000000000130000000000000130000000000100000011182ACN    
01KROT        ON      NM201703201635000070KROTC83     000000010000000001298000000000000000000000000000000000000000349300000000000349300000000200000061182ACN    
01KROT        ON      NM201703201716000070KROTC6      000000010000000001573000000000000000000000000000000000000000015000000000000015000000000100000011181ACN    
01LAME        PN        201703200027000070LAMEC88     000000010000000001558000000000000000000000000015000000000000000000000000000015000000000100000011932ACN    
01LAME        PN        201703200035000070LAMEC91     000000010000000001808000000000000000000000000030000000000000000000000000000030000000000100000011932ACN    
01MRVE        ON      NM201703200086000070MRVEC11     000000010000000001065000000000884500000000000000000000000000000000000000000884500000000100000011101ACN    
01MRVE        ON      NM201703200124000070MRVEC82     000000010000000001165000000002000000000000000000000000000000000000000000002000000000000100000011101ACN    
01PCAR        PN      N1201703202348000070PCARC62     000000010000000006198000000000000000000000000000000000000000001000000000000001000000000100000011471ACN    
01PETR        PN        201703208990000070PETRC50     000000010000000000700000000000223500000000000010000000000000056600000000000290100000000400000241841ACN    
01PETR        PN        201703208907000070PETRC72     000000010000000000720000000000013800000000000000000000000000060000000000000073800000000200000071841ACN    
01PETR        PN        201703209008000070PETRC51     000000010000000000750000000000008300000000000009400000000000000000000000000017700000000100000041842ACN    
01PETR        PN        201703208400000070PETRC95     000000010000000000900000000000036000000000000000000000000000000800000000000036800000000500000081841ACN    
01PETR        PN        201703208745000070PETRC92     000000010000000001025000000000089500000000000000500000000000051100000000000141100000000300000061842ACN    
01PETR        PN        201703208940000070PETRC31     000000010000000001100000000000022100000000000000000000000000000100000000000022200000000100000021841ACN    
01PETR        PN        201703208958000070PETRC43     000000010000000001125000000000000000000000000000000000000000000100000000000000100000000100000011842ACN    
01PETR        PN        201703208427000070PETRC97     000000010000000001300000000000000000000000000000000000000000001100000000000001100000000100000011841ACN    
01PETR        PN        201703208761000070PETRC90     000000010000000001425000000000002500000000000000000000000000000300000000000002800000000200000031842ACN    
01PETR        PN        201703209016000070PETRC52     000000010000000001700000000000152400000000000000000000000000000000000000000152400000000100000021841ACN    
01PETR        PN        201703209512000070PETRC87     000000010000000001750000000000305000000000000010000000000000792900000000001107900000000600000051841ACN    
01PETR        PN        201703205657000070PETRC89     000000010000000000430000000000018400000000000000000000000000020000000000000038400000000200000051851ACN    
01PETR        PN        201703205665000070PETRC99     000000010000000000590000000000005000000000000020000000000000015000000000000040000000000100000011852ACN    
01PETR        PN        201703206092000070PETRC71     000000010000000000710000000000000000000000000000000000000000007500000000000007500000000100000011852ACN    
01PETR        PN        201703206777000070PETRC40     000000010000000001050000000000000000000000000024900000000000000000000000000024900000000100000011851ACN    
01PETR        PN        201703201503000070PETRC32     000000010000000001200000000000010200000000000000000000000000002400000000000012600000000300000071851ACN    
01PETR        PN        201703209687000070PETRC44     000000010000000001450000000000024500000000000000000000000000000000000000000024500000000100000011851ACN    
01RADL        ON      NM201703200302000070RADLC36     000000010000000003576000000000000000000000000000000000000000010200000000000010200000000100000021171ACN    
01SUZB        PNA     N1201703200884000070SUZBC97     000000010000000001697000000000010000000000000000000000000000000000000000000010000000000100000011222ACN    
01UGPA        ON      NM201703202623000070UGPAC27     000000010000000007670000000000070000000000000000000000000000000000000000000070000000000100000021372ACN    
01VALE        PNA     N1201703203298000070VALEC74     000000010000000002212000000000001000000000000000000000000000000000000000000001000000000100000011901ACN    
01VALE        PNA     N1201703202860000070VALEC72     000000010000000001287000000000000000000000000000000000000000010500000000000010500000000100000021922ACN    
01VALE        PNA     N1201703202682000070VALEC53     000000010000000001337000000000000000000000000000000000000000015900000000000015900000000100000051922ACN    
01VALE        PNA     N1201703202909000070VALEC71     000000010000000001487000000000000000000000000000000000000000027100000000000027100000000100000031922ACN    
01VALE        PNA     N1201703202780000070VALEC68     000000010000000001637000000000043500000000000000000000000000000000000000000043500000000100000011922ACN    
01VALE        PNA     N1201703202704000070VALEC56     000000010000000001687000000000000000000000000001000000000000395900000000000396900000000200000031922ACN    
01VALE        PNA     N1201703202755000070VALEC65     000000010000000001737000000000000000000000000000000000000000492000000000000492000000000200000061922ACN    
01VIVT        PN        201703200795000070VIVTC75     000000010000000003450000000000000000000000000000000000000000008700000000000008700000000100000011262ACN    
01VIVT        PN        201703200809000070VIVTC80     000000010000000003950000000000000000000000000008700000000000008700000000000017400000000100000011262ACN    
01WEGE        ON      NM201703200043000070WEGEC77     000000010000000001725000000000000000000000000000000000000000003600000000000003600000000100000011742ACN    
01ABEV        ON        201704170450000070ABEVD78     000000010000000001787000000000000000000000000042000000000000000000000000000042000000000100000011121ACN    
01ABEV        ON        201704170469000070ABEVD80     000000010000000002062000000000000000000000000084000000000000000000000000000084000000000100000011122ACN    
01ABEV        ON        201704170531000070ABEVD71     000000010000000002162000000000002700000000000000000000000000072700000000000075400000000400000031122ACN    
01ABEV        ON        201704170540000070ABEVD72     000000010000000002212000000000463000000000000000000000000000150000000000000613000000000400000071122ACN    
01ABEV        ON        201704170566000070ABEVD62     000000010000000002262000000000000000000000000000000000000000300100000000000300100000000300000031122ACN    
01ABEV        ON        201704170442000070ABEVD90     000000010000000002312000000000051100000000000000100000000021578100000000021629300000000400000061122ACN    
01ABEV        ON        201704170620000070ABEVD84     000000010000000002412000000000000000000000000000000000000000022000000000000022000000000100000011122ACN    
01BBAS        ON      NM201704171112000070BBASD52     000000010000000002215000000000000000000000000000000000000000005100000000000005100000000100000022591ACN    
01BBAS        ON      NM201704170167000070BBASD74     000000010000000002390000000000000000000000000000000000000000022900000000000022900000000100000022592ACN    
01BBAS        ON      NM201704170248000070BBASD85     000000010000000002490000000000013600000000000000000000000000000000000000000013600000000100000042592ACN    
01BBAS        ON      NM201704171120000070BBASD76     000000010000000002640000000000002200000000000000000000000000000000000000000002200000000100000012592ACN    
01BBAS        ON      NM201704170841000070BBASD97     000000010000000002990000000000008300000000000000000000000000020000000000000028300000000200000032592ACN    
01BBAS        ON      NM201704170825000070BBASD96     000000010000000002590000000000000000000000000000000000000000051000000000000051000000000100000012612ACN    
01BBDC    /EJ PN      N1201704170485000070BBDCD17     000000010000000001766000000000000000000000000110000000000000000220000000000110220000000200000026442ACN    
01BBDC    /EJ PN      N1201704170507000070BBDCD97     000000010000000001857000000000000000000000000027500000000000000000000000000027500000000100000016442ACN    
01BBDC    /EJ ON      N1201704170230000070BBDCD88     000000010000000001933000000000000000000000001100000000000000000000000000001100000000000200000016441ACN    
01BBDC    /EJ PN      N1201704170493000070BBDCD27     000000010000000002175000000000000000000000000110000000000000110000000000000220000000000100000016442ACN    
01BBDC    /EJ PN      N1201704170515000070BBDCD98     000000010000000002266000000000000000000000000027500000000000027500000000000055000000000100000016442ACN    
01BBDC    /EJ PN      N1201704170426000070BBDCD65     000000010000000002311000000000005170000000000000000000000000000000000000000005170000000100000026442ACN    
01BBDC    /EJ ON      N1201704170256000070BBDCD83     000000010000000002365000000000000000000000000000110000000002200000000000002200110000000100000036442ACN    
01BBDC    /EJ PN      N1201704170442000070BBDCD99     000000010000000002402000000000000000000000000000000000000000540760000000000540760000000200000026442ACN    
01BBDC    /EJ PN      N1201704170450000070BBDCD80     000000010000000002493000000000015290000000000022000000000000094050000000000131340000000200000056442ACN    
01BBDC    /EJ PN      N1201704170582000070BBDCD78     000000010000000002539000000000000000000000000000000000000000049280000000000049280000000100000016442ACN    
01BBDC    /EJ ON      N1201704170248000070BBDCD84     000000010000000002683000000000000000000000000000000000000000016830000000000016830000000100000016442ACN    
01BBDC    /EJ ON      N1201704170396000070BBDCD59     000000010000000002728000000000000000000000000000000000000001100000000000001100000000000100000036442ACN    
01BBDC    /EJ ON      N1201704170450000070BBDCD96     000000010000000002774000000000000000000000000000000000000000124740000000000124740000000100000026442ACN    
01BBDC    /EJ PN      N1201704170019000070BBDCD47     000000010000000001925000000000000000000000000003300000000000000000000000000003300000000100000016451ACN    
01BBDC    /EJ PN      N1201704170213000070BBDCD19     000000010000000002039000000000000000000000000000000000000000000330000000000000330000000100000016452ACN    
01BBDC    /EJ PN      N1201704170027000070BBDCD26     000000010000000002357000000000003300000000000003300000000000000000000000000006600000000100000016452ACN    
01BBDC    /EJ PN      N1201704170175000070BBDCD49     000000010000000002584000000000000000000000000000000000000000005170000000000005170000000200000046452ACN    
01BBDC    /EJ PN      N1201704170280000070BBDCD92     000000010000000002948000000000055700000000000022000000000000103400000000000181100000000300000046452ACN    
01BBDC    /EJ ON      N1201704170060000070BBDCD35     000000010000000002955000000000000000000000000000000000000000611600000000000611600000000100000026452ACN    
01BBDC    /EJ PN      N1201704171350000070BBDCD82     000000010000000002993000000000000000000000000000000000000000036740000000000036740000000200000036452ACN    
01BBDC    /EJ PN      N1201704170205000070BBDCD72     000000010000000003129000000000044000000000000733060000000001497110000000002274170000000400000136452ACN    
01BBDC    /EJ PN      N1201704171554000070BBDCD29     000000010000000003175000000000000000000000000000410000000000017250000000000017660000000200000036452ACN    
01BBDC    /EJ ON      N1201704170108000070BBDCD7      000000010000000003365000000000000000000000001683300000000000495000000000002178300000000100000046452ACN    
01BBDC    /EJ PN      N1201704170140000070BBDCD56     000000010000000002609000000000000000000000000005500000000000000100000000000005600000000100000026471ACN    
01BBDC    /EJ PN      N1201704170434000070BBDCD75     000000010000000003575000000000016000000000000000000000000000000000000000000016000000000100000016522ACN    
01BBDC    /EJ PN      N1201704170043000070BBDCD52     000000010000000003275000000000000000000000000000000000000000010000000000000010000000000100000016532ACN    
01BBSE        ON      NM201704170965000070BBSED68     000000010000000002792000000000000700000000000000000000000000000000000000000000700000000100000011062ACN    
01BBSE        ON      NM201704170914000070BBSED59     000000010000000002867000000000000000000000000000000000000000002600000000000002600000000100000011061ACN    
01BBSE        ON      NM201704170922000070BBSED96     000000010000000003542000000000002500000000000002600000000000000100000000000005200000000100000011062ACN    
01BRAP        PN      N1201704171252000070BRAPD93     000000010000000000810000000000003500000000000000000000000000023800000000000027300000000100000031292ACN    
01BRFS        ON      NM201704171112000070BRFSD95     000000010000000006483000000000001000000000000000000000000000000000000000000001000000000100000011152ACN    
01BRFS        ON      NM201704170779000070BRFSD89     000000010000000004883000000000000000000000000000000000000000002400000000000002400000000100000011161ACN    
01BRFS        ON      NM201704170264000070BRFSD96     000000010000000005133000000000000000000000000005600000000000000000000000000005600000000200000011161ACN    
01BRFS        ON      NM201704170787000070BRFSD86     000000010000000005583000000000000000000000000002400000000000002400000000000004800000000100000011162ACN    
